0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
0,0,0,0,0,0,0,0.15,1.23,2.42,3.44,4.18,4.54,4.49,4.01,3.22,2.14,0.93,0.02,0,0,0,0,0
0,0,0,0,0,0,0,0.14,1.24,2.44,3.46,4.18,4.56,4.47,4.04,3.24,2.16,0.96,0.03,0,0,0,0,0
0,0,0,0,0,0,0,0.15,1.26,2.45,3.48,4.2,4.57,4.53,4.07,3.26,2.17,0.97,0.03,0,0,0,0,0
0,0,0,0,0,0,0,0.17,1.27,2.46,3.49,4.23,4.59,4.52,4.09,3.27,2.19,0.99,0.03,0,0,0,0,0
0,0,0,0,0,0,0,0.17,1.27,2.47,3.51,4.25,4.6,4.56,4.11,3.27,2.21,1,0.04,0,0,0,0,0
0,0,0,0,0,0,0,0.17,1.29,2.49,3.51,4.24,4.63,4.58,4.13,3.29,2.22,1.01,0.04,0,0,0,0,0
0,0,0,0,0,0,0,0.19,1.27,2.48,3.53,4.28,4.65,4.59,4.14,3.32,2.21,1,0.04,0,0,0,0,0
0,0,0,0,0,0,0,0.2,1.32,2.5,3.56,4.31,4.67,4.62,4.16,3.33,2.25,1.03,0.05,0,0,0,0,0
0,0,0,0,0,0,0,0.2,1.33,2.54,3.58,4.32,4.67,4.6,4.12,3.35,2.21,1.03,0.01,0,0,0,0,0
0,0,0,0,0,0,0,0.22,1.34,2.56,3.56,4.29,4.69,4.63,4.19,3.37,2.28,1.06,0.01,0,0,0,0,0
0,0,0,0,0,0,0,0.18,1.07,1.1,1.14,1.64,4.65,4.24,4.01,3.29,2.29,1.07,0.01,0,0,0,0,0
0,0,0,0,0,0,0,0.23,1.38,2.59,3.63,4.38,4.75,4.68,4.15,3.41,2.3,1.08,0.01,0,0,0,0,0
0,0,0,0,0,0,0,0.24,1.39,2.6,3.65,4.4,4.77,4.71,4.25,3.42,2.32,1.09,0.01,0,0,0,0,0
0,0,0,0,0,0,0,0.25,1.4,2.63,3.67,4.42,4.78,4.73,4.24,3.43,2.33,1.1,0.01,0,0,0,0,0
0,0,0,0,0,0,0,0.26,1.42,2.64,3.69,4.44,4.8,4.72,4.18,3.45,2.32,1.11,0.01,0,0,0,0,0
0,0,0,0,0,0,0,0.27,1.43,2.66,3.71,4.46,4.82,4.77,4.29,3.47,2.36,1.12,0.01,0,0,0,0,0
0,0,0,0,0,0,0,0.28,1.45,2.68,3.73,4.48,4.84,4.79,4.32,3.48,2.37,1.13,0.01,0,0,0,0,0
0,0,0,0,0,0,0,0.29,1.46,2.68,3.75,4.49,4.86,4.79,4.33,3.5,2.33,1.14,0.01,0,0,0,0,0
0,0,0,0,0,0,0,0.3,1.46,2.7,3.76,4.52,4.88,4.82,4.35,3.51,2.39,1.15,0.01,0,0,0,0,0
0,0,0,0,0,0,0,0.32,1.44,2.72,3.79,4.54,4.9,4.84,4.37,3.52,2.4,1.16,0.01,0,0,0,0,0
0,0,0,0,0,0,0,0.33,1.52,2.75,3.81,4.55,4.91,4.86,4.38,3.54,2.42,1.17,0.01,0,0,0,0,0
0,0,0,0,0,0,0,0.34,1.53,2.77,3.82,4.57,4.94,4.87,4.39,3.55,2.43,1.18,0.02,0,0,0,0,0
0,0,0,0,0,0,0,0.35,1.54,2.79,3.84,4.59,4.95,4.89,4.41,3.56,2.44,1.19,0.02,0,0,0,0,0
0,0,0,0,0,0,0,0.34,1.51,2.74,3.79,4.54,4.9,4.84,4.35,3.49,2.39,1.15,0.05,0,0,0,0,0
0,0,0,0,0,0,0,0.33,1.51,2.76,3.81,4.56,4.91,4.85,4.37,3.5,2.39,1.16,0.06,0,0,0,0,0
0,0,0,0,0,0,0,0.37,1.55,2.78,3.83,4.55,4.86,4.79,4.18,3.46,2.35,1.1,0.05,0,0,0,0,0
0,0,0,0,0,0,0,0.36,1.55,2.78,3.8,4.54,4.88,4.81,4.33,3.44,2.34,1.11,0.05,0,0,0,0,0
0,0,0,0,0,0,0,0.38,1.52,2.72,3.77,4.48,4.82,4.75,4.29,3.43,2.32,1.1,0.06,0,0,0,0,0
0,0,0,0,0,0,0,0.4,1.56,2.78,3.85,4.58,4.9,4.74,4.36,3.57,2.39,1.13,0.06,0,0,0,0,0
0,0,0,0,0,0,0,0.41,1.56,2.82,3.87,4.63,4.99,4.92,4.32,3.54,2.4,1.17,0.07,0,0,0,0,0
0,0,0,0,0,0,0,0.44,1.61,2.85,3.89,4.63,4.96,4.89,4.36,3.53,2.41,1.18,0.07,0,0,0,0,0
0,0,0,0,0,0,0,0.43,1.63,2.87,3.94,4.65,5.01,4.93,4.46,3.6,2.47,1.21,0.11,0,0,0,0,0
0,0,0,0,0,0,0,0.46,1.67,2.89,3.94,4.64,5,4.92,4.47,3.61,2.46,1.2,0.09,0,0,0,0,0
0,0,0,0,0,0,0,0.48,1.7,2.93,3.98,4.71,5.07,4.98,4.49,3.62,2.49,1.23,0.09,0,0,0,0,0
0,0,0,0,0,0,0,0.48,1.7,2.93,3.95,4.74,5.08,5,4.5,3.63,2.49,1.23,0.1,0,0,0,0,0
0,0,0,0,0,0,0,0.51,1.73,2.96,4,4.7,5.09,5.01,4.35,3.64,2.49,1.22,0.11,0,0,0,0,0
0,0,0,0,0,0,0,0.47,1.69,2.99,4.04,4.77,5.11,5.02,4.5,3.63,2.51,1.23,0.14,0,0,0,0,0
0,0,0,0,0,0,0,0.54,1.77,3.01,4.05,4.78,5.12,5.03,4.53,3.66,2.52,1.25,0.12,0,0,0,0,0
0,0,0,0,0,0,0,0.55,1.79,3.02,4.07,4.8,5.14,5.05,4.54,3.67,2.53,1.25,0.13,0,0,0,0,0
0,0,0,0,0,0,0,0.57,1.81,3.04,4.05,4.8,5.15,5.06,4.55,3.68,2.53,1.27,0.14,0,0,0,0,0
0,0,0,0,0,0,0,0.58,1.82,3.06,4.11,4.84,5.17,5.07,4.45,3.69,2.53,1.26,0.14,0,0,0,0,0
0,0,0,0,0,0,0,0.6,1.61,2.97,4.12,4.85,5.18,5.08,4.46,3.69,2.54,1.27,0.15,0,0,0,0,0
0,0,0,0,0,0,0,0.61,1.86,3.1,4.14,4.86,5.18,5,4.58,3.7,2.55,1.28,0.16,0,0,0,0,0
0,0,0,0,0,0,0,0.63,1.88,3.12,4.16,4.88,5.21,5.1,4.59,3.71,2.56,1.29,0.16,0,0,0,0,0
0,0,0,0,0,0,0,0.65,1.9,3.13,4.17,4.89,5.22,5.11,4.59,3.71,2.56,1.29,0.16,0,0,0,0,0
0,0,0,0,0,0,0,0.62,1.92,3.16,4.19,4.91,5.21,5.1,4.6,3.3,2.39,1.29,0.17,0,0,0,0,0
0,0,0,0,0,0,0,0.67,1.81,3.16,4.21,4.92,5.2,5.09,4.61,3.71,2.57,1.3,0.17,0,0,0,0,0
0,0,0,0,0,0,0,0.69,1.92,3.16,4.18,4.75,5.07,4.96,4.56,3.72,2.55,1.3,0.17,0,0,0,0,0
0,0,0,0,0,0,0,0.71,1.97,3.2,4.24,4.95,5.27,5.16,4.63,3.74,2.58,1.31,0.18,0,0,0,0,0
0,0,0,0,0,0,0,0.72,1.98,3.22,4.25,4.96,5.26,5.15,4.63,3.74,2.59,1.31,0.18,0,0,0,0,0
0,0,0,0,0,0,0,0.73,2.01,3.24,4.26,4.96,5.29,5.17,4.64,3.74,2.59,1.29,0.18,0,0,0,0,0
0,0,0,0,0,0,0,0.76,2.02,3.26,4.28,4.99,5.29,5.18,4.65,3.75,2.6,1.32,0.18,0,0,0,0,0
0,0,0,0,0,0,0,0.77,1.97,3.2,4.27,5,5.3,5.18,4.65,3.75,2.6,1.32,0.19,0,0,0,0,0
0,0,0,0,0,0,0,0.79,2.05,3.29,4.31,5.01,5.31,5.19,4.66,3.73,2.6,1.28,0.19,0,0,0,0,0
0,0,0,0,0,0,0,0.75,1.98,3.19,4.21,4.87,5.15,5.02,4.54,3.65,2.5,1.25,0.17,0,0,0,0,0
0,0,0,0,0,0,0,0.68,1.91,2.99,3.92,4.73,5.13,5,4.43,3.51,2.5,1.22,0.13,0,0,0,0,0
0,0,0,0,0,0,0,0.78,2.01,3.2,4.19,4.92,5.21,5.09,4.55,3.66,2.51,1.27,0.18,0,0,0,0,0
0,0,0,0,0,0,0,0.8,2.02,3.23,4.24,4.93,5.22,5.09,4.55,3.66,2.51,1.26,0.16,0,0,0,0,0
0,0,0,0,0,0,0,0.79,1.99,3.2,4.24,4.89,5.21,5.08,4.56,3.66,2.51,1.27,0.18,0,0,0,0,0
0,0,0,0,0,0,0,0.81,1.9,3.2,4.18,4.86,5.19,5.06,4.54,3.64,2.52,1.27,0.17,0,0,0,0,0
0,0,0,0,0,0,0.01,0.82,2.07,3.28,4.28,4.96,5.24,5.11,4.57,3.67,2.53,1.28,0.19,0,0,0,0,0
0,0,0,0,0,0,0.01,0.86,2.09,3.29,4.29,4.97,5.25,5.11,4.57,3.65,2.53,1.28,0.19,0,0,0,0,0
0,0,0,0,0,0,0.02,0.87,2.11,3.3,4.3,4.97,5.26,5.12,4.57,3.68,2.53,1.29,0.19,0,0,0,0,0
0,0,0,0,0,0,0.02,0.88,2.12,3.32,4.31,4.98,5.26,5.12,4.57,3.68,2.54,1.29,0.2,0,0,0,0,0
0,0,0,0,0,0,0.03,0.9,2.13,3.33,4.32,4.99,5.27,5.12,4.58,3.65,2.54,1.29,0.2,0,0,0,0,0
0,0,0,0,0,0,0.03,0.91,2.15,3.34,4.33,5,5.27,5.13,4.58,3.69,2.54,0.56,0.2,0,0,0,0,0
0,0,0,0,0,0,0.03,0.92,2.16,3.35,4.34,5,5.28,5.13,4.58,3.69,2.54,1.3,0.21,0,0,0,0,0
0,0,0,0,0,0,0.04,0.94,2.17,3.37,4.35,5.01,5.28,5.13,4.58,3.69,2.55,1.3,0.22,0,0,0,0,0
0,0,0,0,0,0,0.01,0.95,2.18,3.24,4.36,4.99,5.22,5.08,4.59,3.69,2.55,1.31,0.22,0,0,0,0,0
0,0,0,0,0,0,0.01,0.78,2.06,3.23,3.39,4.56,4.97,4.82,3.09,2.56,1.73,0.97,0.08,0,0,0,0,0
0,0,0,0,0,0,0.02,0.77,2.14,3.38,4.36,4.13,4.81,4.67,4.57,3.69,2.55,1.31,0.22,0,0,0,0,0
0,0,0,0,0,0,0.01,0.99,2.22,3.41,4.36,5.03,5.29,5.13,4.59,3.7,2.32,1.29,0.15,0,0,0,0,0
0,0,0,0,0,0,0.02,1,1.64,3.29,4.16,5.01,3.9,3.79,0.92,2.41,1.98,0.9,0.07,0,0,0,0,0
0,0,0,0,0,0,0.02,1.01,2.25,3.41,4.39,5.04,5.3,5.15,3.96,3.48,2.54,1.3,0.23,0,0,0,0,0
0,0,0,0,0,0,0.03,1.02,2.26,3.43,4.4,5.05,5.3,5.15,4.59,3.7,2.56,1.32,0.24,0,0,0,0,0
0,0,0,0,0,0,0.03,0.89,2.18,3.44,4.4,5.05,5.31,5.15,4.59,3.7,2.56,1.33,0.24,0,0,0,0,0
0,0,0,0,0,0,0.02,1.05,2.28,3.45,4.41,5.05,5.31,5.15,4.59,3.7,2.56,1.33,0.24,0,0,0,0,0
0,0,0,0,0,0,0.04,1.06,2.29,3.46,4.42,5.06,5.31,5.15,4.59,3.7,2.57,1.33,0.25,0,0,0,0,0
0,0,0,0,0,0,0.05,0.77,2.29,3.47,4.42,5.06,5.31,5.15,4.59,3.68,2.57,1.34,0.25,0,0,0,0,0
0,0,0,0,0,0,0.05,1.08,2.3,3.47,4.43,5.06,5.31,5.15,4.59,3.7,2.57,1.34,0.25,0,0,0,0,0
0,0,0,0,0,0,0.06,1.09,2.31,3.44,4.4,5.01,5.3,5.14,4.57,3.68,2.53,1.33,0.26,0,0,0,0,0
0,0,0,0,0,0,0.05,1.1,2.32,3.43,4.4,4.99,5.25,5.09,4.55,3.68,2.55,1.31,0.26,0,0,0,0,0
0,0,0,0,0,0,0.06,1.03,2.17,3.38,4.33,4.94,5.2,5.04,4.55,3.68,2.53,1.29,0.26,0,0,0,0,0
0,0,0,0,0,0,0.06,1.02,2.24,3.44,4.39,4.97,5.2,5.04,4.47,3.65,2.53,1.29,0.26,0,0,0,0,0
0,0,0,0,0,0,0.1,0.93,2.14,3.4,4.33,4.95,5.19,5.02,4.47,3.6,2.49,1.3,0.24,0,0,0,0,0
0,0,0,0,0,0,0.11,1.08,2.27,3.4,4.33,4.95,5.19,5.02,4.47,3.6,2.49,1.3,0.24,0,0,0,0,0
0,0,0,0,0,0,0.1,1.03,2.27,3.41,4.33,4.95,5.19,5.02,4.47,3.6,2.49,1.25,0.25,0,0,0,0,0
0,0,0,0,0,0,0.12,1.04,2.23,3.41,4.33,4.79,5.09,4.92,4.47,3.39,2.35,1.28,0.25,0,0,0,0,0
0,0,0,0,0,0,0.13,1.02,2.09,3.42,4.34,4.95,5.18,5.02,4.47,3.6,2.5,1.31,0.26,0,0,0,0,0
0,0,0,0,0,0,0.14,1.09,2.29,3.42,4.34,4.95,5.18,5.02,4.47,3.6,2.5,1.32,0.27,0,0,0,0,0
0,0,0,0,0,0,0.13,1.04,2.3,3.12,4.34,4.95,5.18,5.01,4.47,3.6,2.5,1.32,0.27,0,0,0,0,0
0,0,0,0,0,0,0.14,1.12,2.3,3.42,4.34,4.95,5.18,5.01,4.47,3.6,2.5,1.32,0.26,0,0,0,0,0
0,0,0,0,0,0,0.15,1.13,2.31,3.43,4.34,4.95,5.18,5.01,4.47,3.6,2.51,1.33,0.28,0,0,0,0,0
0,0,0,0,0,0,0.16,1.14,2.32,3.43,4.34,4.95,5.18,5.01,4.44,3.56,2.5,1.26,0.27,0,0,0,0,0
0,0,0,0,0,0,0.14,1.1,2.07,3.11,3.84,4.39,5.11,4.94,4.47,3.56,2.37,1.24,0.26,0,0,0,0,0
0,0,0,0,0,0,0.15,0.86,1.85,2.71,3.78,4.19,4.85,4.68,4.31,3.28,2.06,0.9,0.17,0,0,0,0,0
0,0,0,0,0,0,0.14,0.91,1.5,2.84,4.03,4.84,4.81,4.65,4.46,3.6,2.51,1.3,0.27,0,0,0,0,0
0,0,0,0,0,0,0.13,0.85,1.18,2.47,4.21,4.92,5.13,4.96,4.19,3.29,2.15,1.16,0.16,0,0,0,0,0
0,0,0,0,0,0,0.18,1.05,2.01,3.35,4.12,4.76,5.08,4.91,4.18,3.46,2.33,1.21,0.26,0,0,0,0,0
0,0,0,0,0,0,0.15,0.9,2.21,3.27,4.18,4.78,5.08,4.9,4.42,3.52,2.42,1.19,0.29,0,0,0,0,0
0,0,0,0,0,0,0.18,1.13,2.21,3.35,4.12,4.55,4.81,4.64,4.44,3.52,2.42,1.35,0.32,0,0,0,0,0
0,0,0,0,0,0,0.19,1.18,2.34,3.39,4.26,4.73,4.93,4.76,4.39,3.47,2.43,1.2,0.3,0,0,0,0,0
0,0,0,0,0,0,0.19,1.18,1.87,3.44,4.34,4.86,4.99,4.82,4.34,3.5,2.54,1.37,0.33,0,0,0,0,0
0,0,0,0,0,0,0.19,1.18,2.34,3.44,4.26,4.6,4.87,4.7,4.39,3.5,2.38,1.21,0.34,0,0,0,0,0
0,0,0,0,0,0,0.19,1.18,2.28,3.44,4.17,4.92,5.16,4.99,4.36,3.5,2.51,1.35,0.34,0,0,0,0,0
0,0,0,0,0,0,0.2,1.19,2.34,3.44,4.09,4.86,4.98,4.81,4.34,3.39,2.54,1.38,0.34,0,0,0,0,0
0,0,0,0,0,0,0.2,1.19,2.3,3.23,4.31,4.92,5.03,4.87,4.46,3.61,2.42,1.39,0.35,0,0,0,0,0
0,0,0,0,0,0,0.2,0.72,2.34,3.39,4.05,4.92,4.92,4.75,4.36,3.61,2.55,1.39,0.35,0,0,0,0,0
0,0,0,0,0,0,0.21,1.09,1.4,3.3,4.33,4.91,5.15,4.99,4.46,3.62,2.55,1.4,0.36,0,0,0,0,0
0,0,0,0,0,0,0.21,1.19,2.34,3.43,4.33,4.91,5.14,4.98,4.46,3.62,2.56,1.4,0.36,0,0,0,0,0
0,0,0,0,0,0,0.21,1.19,2.34,3.43,4.32,4.84,5.09,4.98,4.46,3.62,2.56,1.41,0.37,0,0,0,0,0
0,0,0,0,0,0,0.19,0.97,2.12,3.41,4.13,4.76,5.13,4.98,4.46,3.49,2.52,1.39,0.27,0,0,0,0,0
0,0,0,0,0,0,0.18,1.2,2.34,3.3,4.32,4.73,4.97,4.85,4.39,3.54,2.55,1.37,0.38,0,0,0,0,0
0,0,0,0,0,0,0.22,1.04,2.14,3.32,4.21,4.69,5.1,4.94,4.42,3.6,2.56,1.42,0.38,0,0,0,0,0
0,0,0,0,0,0,0.22,1.2,2.3,3.2,3.98,4.72,5.13,4.96,4.45,3.63,2.56,1.41,0.39,0,0,0,0,0
0,0,0,0,0,0,0.17,0.59,1.54,1.97,1.5,1.01,0.92,0.9,1.56,3.24,2.35,1.3,0.35,0,0,0,0,0
0,0,0,0,0,0,0.13,0.77,1.32,2.79,3.37,3.48,4.43,4.29,4.18,3.37,2.33,1.31,0.33,0,0,0,0,0
0,0,0,0,0,0,0.18,0.95,1.83,1.58,3.9,4.24,4.79,4.65,3.78,3.38,2.31,1.09,0.3,0,0,0,0,0
0,0,0,0,0,0,0.14,0.97,1.39,2.59,2.54,2.32,3.55,3.45,3.72,2.52,1.9,1.3,0.3,0,0,0,0,0
0,0,0,0,0,0,0.13,1.09,1.98,3.19,3.3,2.96,4.64,4.5,3.95,3.4,2.3,1.11,0.1,0,0,0,0,0
0,0,0,0,0,0,0.08,0.31,1.34,1.96,3.35,4.29,4.9,4.76,4.26,3.45,2.44,1.26,0.2,0,0,0,0,0
0,0,0,0,0,0,0.11,0.72,1.53,3.18,4.08,4.66,4.9,4.76,4.26,3.46,2.45,0.53,0.08,0,0,0,0,0
0,0,0,0,0,0,0.16,0.92,2.12,2.95,4.08,4.66,4.89,4.76,4.26,3.44,2.45,1.36,0.29,0,0,0,0,0
0,0,0,0,0,0,0.12,0.78,2.07,3.21,3.53,3.28,3.33,3.23,3.99,3.46,2.41,0.63,0.28,0,0,0,0,0
0,0,0,0,0,0,0.13,1.08,2.09,2.32,3.55,2.23,4.73,4.59,3.82,3.38,2.17,0.6,0.11,0,0,0,0,0
0,0,0,0,0,0,0.12,0.33,1,1.17,1.94,3.77,3.74,3.63,3.8,3.43,2.4,1.37,0.39,0,0,0,0,0
0,0,0,0,0,0,0.13,1,2.16,3.2,2.89,3.62,4.45,4.33,4.08,3.36,2.45,0.82,0.18,0,0,0,0,0
0,0,0,0,0,0,0.06,0.51,1.14,2.25,2.41,3.18,2.72,2.65,1.06,2.12,0.83,1.2,0.16,0,0,0,0,0
0,0,0,0,0,0,0.06,0.2,0.52,1.49,2.36,2.64,1.83,1.79,1.7,2.13,0.92,0.49,0.11,0,0,0,0,0
0,0,0,0,0,0,0.14,0.33,0.38,0.54,0.67,0.77,0.81,0.79,1.09,1.22,1.12,0.46,0.09,0,0,0,0,0
0,0,0,0,0,0,0.14,0.88,1.85,2.28,3.32,3.02,3.51,3.41,2.62,2.17,0.95,0.65,0.09,0,0,0,0,0
0,0,0,0,0,0,0.14,0.42,0.81,1.2,1.56,2.41,2.15,2.09,2.13,2.15,0.64,0.35,0.09,0,0,0,0,0
0,0,0,0,0,0,0.12,0.37,0.57,1.04,1.43,1.03,1.12,1.09,1,1.07,0.8,0.41,0.09,0,0,0,0,0
0,0,0,0,0,0,0.17,0.69,1.11,1.39,1.56,1.83,1.8,1.75,3.28,3.19,1.58,0.91,0.24,0,0,0,0,0
0,0,0,0,0,0,0.16,0.22,1.76,1.71,3.41,4.22,4.74,4.62,3.41,3.1,1.9,1.33,0.34,0,0,0,0,0
0,0,0,0,0,0,0.16,1.03,2.07,3.11,3.94,4.37,4.77,4.65,4.04,2.85,1.38,0.69,0.42,0,0,0,0,0
0,0,0,0,0,0,0.15,0.81,0.95,2.62,3.65,4.49,4.77,4.66,3.63,2.12,1.64,1.02,0.34,0,0,0,0,0
0,0,0,0,0,0,0.14,0.88,1.99,3.1,3.91,4.37,4.83,4.71,3.28,2.74,1.99,1.17,0.35,0,0,0,0,0
0,0,0,0,0,0,0.16,0.68,2.01,2.95,4.03,3.35,4.01,3.92,1.84,3.49,2.44,1.42,0.1,0,0,0,0,0
0,0,0,0,0,0,0.14,0.8,2.11,2.44,3.73,2.79,3.31,3.23,2.86,2.98,2.11,0.72,0.17,0,0,0,0,0
0,0,0,0,0,0,0.15,1.02,0.86,2.35,3.92,3.14,4.47,4.36,4.03,3.05,2.12,1.41,0.44,0,0,0,0,0
0,0,0,0,0,0,0.12,0.96,1.95,2.99,1.94,4.62,4.75,4.64,2.67,3,2.44,1.09,0.24,0,0,0,0,0
0,0,0,0,0,0,0.15,0.97,2,3.07,3.85,4.58,4.76,4.65,4.1,3.34,2.42,1.27,0.44,0,0,0,0,0
0,0,0,0,0,0,0.13,1.01,2.09,3.14,3.47,3.43,4.33,4.23,4.22,3.38,2.5,1.28,0.39,0,0,0,0,0
0,0,0,0,0,0,0.14,0.83,0.95,2.64,2.78,1.87,3.49,3.41,1.99,3.08,2.33,1.39,0.29,0,0,0,0,0
0,0,0,0,0,0,0.12,0.4,0.61,1.14,1.49,1.2,1.12,1.2,0.73,0.68,0.51,0.27,0.09,0,0,0,0,0
0,0,0,0,0,0,0.1,0.32,0.61,0.91,1.64,1.43,2.06,2.46,1.44,0.73,0.57,0.41,0.11,0,0,0,0,0
0,0,0,0,0,0,0.11,0.32,0.41,1.16,1.69,3.11,1.71,2.47,2.06,1.3,1.04,0.43,0.25,0,0,0,0,0
0,0,0,0,0,0,0.09,0.66,1.03,2.17,2.35,2.06,1.36,3.58,3.94,2.71,2.15,1.42,0.39,0,0,0,0,0
0,0,0,0,0,0,0.1,0.77,1.28,1.6,1.69,1.48,1.25,1.51,2.09,2.82,1.71,1.08,0.3,0,0,0,0,0
0,0,0,0,0,0,0.11,0.81,1.35,2.74,3.03,3.79,3.73,2.66,3.4,2.14,2.19,1,0.44,0,0,0,0,0
0,0,0,0,0,0,0.09,0.55,0.58,0.82,1.43,2.59,1.43,1.37,2.27,1.69,1.48,0.92,0.19,0,0,0,0,0
0,0,0,0,0,0,0.11,0.48,0.88,1.17,1.29,1.63,1.56,1.25,1.26,1.08,0.79,0.35,0.11,0,0,0,0,0
0,0,0,0,0,0,0.07,0.48,0.71,1.19,1.31,2,1.69,2.48,1.72,1.24,0.84,0.56,0.15,0,0,0,0,0
0,0,0,0,0,0,0.08,0.56,1.16,1.83,1.83,3.04,3.81,4.39,4,2.22,1.31,0.93,0.31,0,0,0,0,0
